id,name,address,lat,lng,Estado del lead,Etapa del ciclo de vida,Número de veces contactado,frecuencia_compra,cantidad_de_sucursales
18429233949,Farmacias Y Consultorio Medico - Janitzio - Jiquilpan 43,"Jiquilpan 43, Janitzio, Venustiano Carranza, 15200 Ciudad de México, CDMX, México",19.446058,-99.1173823,Nuevo [Automático],Lead,,,
18429246757,Farmacia Lupita - San Andrés Tetepilco - Normandía & Calle Braga,"Normandía & Calle Braga, San Andrés Tetepilco, Iztapalapa, 09440 Ciudad de México, CDMX, México",19.3730178,-99.1312687,En Gestión [Automático],Lead,8.0,,
18429279116,"Farram, S.a. de C.v. - Héroes de Padierna - Veracruz 52","Veracruz 52, Heroes de Padierna, Héroes de Padierna, La Magdalena Contreras, 10700 Ciudad de México, CDMX, México",19.3136013,-99.2276107,En Gestión [Automático],Lead,3.0,,
18430279003,Farmacias Unidas Por su Salud Sucursal Robert's - Escuadrón 201 - Teniente Héctor Espinoza Galván 502,"Teniente Héctor Espinoza Galván 502, Escuadrón 201, Iztapalapa, 09060 Ciudad de México, CDMX, México",19.3632717,-99.1129235,Negocio Lost [Automático],Lead calificado por ventas,21.0,Diaria,1.0
18430301008,Farmacia San Fernando - Santa María Aztahuacan - 09570 ZUE,"09570 ZUE, Sta María Aztahuacan, Iztapalapa, 09570 Ciudad de México, CDMX, México",19.360606,-99.0394865,Nuevo [Automático],Lead,,,
18430303914,Farmacia Xisa - Croc VI - Mercalli Siglo XXI Local R 14,"Mercalli Siglo XXI Local R 14, CTM Vl, Croc VI, Coyoacán, 04480 Ciudad de México, CDMX, México",19.3262121,-99.1205785,En Gestión [Automático],Lead,2.0,,
18430333085,Farmacias Y Consultas - 2da Ampliación San Miguel - 2da Amp San Miguel,"2da Amp San Miguel, 09360 Ciudad de México, CDMX, México",19.3516035,-99.0735045,Nuevo [Automático],Lead,,,
18428395032,G U H Del Carmen Farmacia - Los Ángeles - Av. de las Torres 87,"Av. de las Torres 87, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, México",19.3428988,-99.0645016,Nuevo [Automático],Lead,,,
18429171549,FARMASI - Anáhuac I Sección - Laguna de Términos 534,"Laguna de Términos 534, Anáhuac I Secc., Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX, México",19.4422101,-99.1715184,Nuevo [Automático],Lead,,,
18429213198,FARMAFLASH - Lomas de Vista Hermosa - Bosques de la Reforma 1803-214,"Bosques de la Reforma 1803-214, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México",19.3824882,-99.2682542,En Gestión [Automático],Lead,3.0,Diaria,1.0
18430281545,Farmaciauzmar - Gutierrez Nájera Fividesu - Calle Manuel M. López 132,"Calle Manuel M. López 132, Gutierrez Nájera Fividesu, Tláhuac, 13300 Ciudad de México, CDMX, México",19.3033952,-99.0435236,Nuevo [Automático],Lead,,,
18430290752,Farmaexpres - Morelos - Ca. Ferrocarril de Cintura 125-Local F,"Ca. Ferrocarril de Cintura 125-Local F, Morelos, Venustiano Carranza, 15270 Ciudad de México, CDMX, México",19.441113,-99.121049,Nuevo [Automático],Lead,,,
18429228196,FarmaGreen - Unidad habitacional Vicente Guerrero - Campaña del Ébano 55,"Campaña del Ébano 55, U.H. Vicente Guerrero, Iztapalapa, 09200 Ciudad de México, CDMX, México",19.3598841,-99.0534994,En Gestión [Automático],Lead,5.0,,
18429290346,Farmamedic - La Malinche - Av San Bernabé 1019,"Av San Bernabé 1019, La Malinche, La Magdalena Contreras, 10010 Ciudad de México, CDMX, México",19.3208049,-99.240953,Nuevo [Automático],Lead,,,
18430274413,Ibarra Vargas Sergio - Minerva - C. Trojes 147,"C. Trojes 147, Minerva, Iztapalapa, 09810 Ciudad de México, CDMX, México",19.3511335,-99.1102327,En Gestión [Automático],Lead,7.0,,
18430326678,Mini Farmacias Itzcoatl - El Paraíso - Itzcoatl Mz9 Lt16,"Itzcoatl Mz9 Lt16, El Paraíso, Iztacalco, 09230 Ciudad de México, CDMX, México",19.3762641,-99.0338312,,Lead,0.0,,
18430339976,Farmacia Visan - Lomas del Chamizal - Pólvora,"Pólvora, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México",19.3952606,-99.2598156,Nuevo [Automático],Lead,,,
18430357792,Homeopatica Saint-Germain - San Pablo - Av. Luis Hidalgo Monroy 131,"Av. Luis Hidalgo Monroy 131, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, México",19.3587477,-99.0868595,Número Inválido,Lead,0.0,,
18430360742,GABAME Human Health - Reforma Social - Periférico Blvrd Manuel Ávila Camacho #184-Piso 3,"Periférico Blvrd Manuel Ávila Camacho #184-Piso 3, Reforma Soc, Miguel Hidalgo, 11650 Ciudad de México, CDMX, México",19.4350433,-99.2122928,En Gestión [Automático],Lead,4.0,,
18429192288,Ingeniero Héctor - Héroes de Padierna - Av. México 1021-1009,"Av. México 1021-1009, Heroes de Padierna, Héroes de Padierna, La Magdalena Contreras, 10700 Ciudad de México, CDMX, México",,,Nuevo [Automático],Lead,,,
18429228194,Farmacias villazar - Pedregal de Santo Domingo - Av. Antonio Delfin Madrigal 137,"Av. Antonio Delfin Madrigal 137, Pedregal de Santo Domingo, Coyoacán, 04369 Ciudad de México, CDMX, México",19.3306798,-99.1737729,En Gestión [Automático],Lead,11.0,,
18429236896,"Farmacia y Consultorio Médico ""El Rosario"" - Moctezuma 2da Sección - C. Ote. 180 370","C. Ote. 180 370, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",19.4328818,-99.0913111,Nuevo [Automático],Lead,,,
18429260824,Farmacia Y Laboratorio Darwin - Piloto Adolfo López Mateos - Puerto Kino 65,"Puerto Kino 65, Piloto Adolfo López Mateos, Álvaro Obregón, 01290 Ciudad de México, CDMX, México",19.3694694,-99.2337477,Nuevo [Automático],Lead,,,
18429272629,Gi - Penitenciaría - Ca. Ferrocarril de Cintura 75,"Ca. Ferrocarril de Cintura 75, Penitenciaría, Venustiano Carranza, 15350 Ciudad de México, CDMX, México",19.4376057,-99.1210543,Nuevo [Automático],Lead,,,
18430320989,Farmacias Unidas Por Su Salud - Zona Urbana Ejidal Santa Martha Acatitla Norte - Cutberto Aroche MZ187 LT24,"Cutberto Aroche MZ187 LT24, Zona Urbana Ejidal Santa Martha Acatitla Nte., Iztapalapa, 09140 Ciudad de México, CDMX, México",19.3794328,-99.0155938,Nuevo [Automático],Lead,,,
18430324035,Oficinas De Reclutamiento - Militar Marte - Playa Villa del Mar,"Playa Villa del Mar, Militar Marte, Iztapalapa, 09060 Ciudad de México, CDMX, México",19.3618841,-99.1115895,Nuevo [Automático],Lead,,,
18429171551,Pakali Tisiyotl - San Pablo - Hidalgo 125,"Hidalgo 125, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, México",19.3588628,-99.0872446,En Gestión [Automático],Lead,5.0,,
18430293787,FARMACIAS ALTERNANTIVAS Y - Guadalupe - Av. José Clemente Orozco 48,"Av. José Clemente Orozco 48, Guadalupe, Iztapalapa, 09900 Ciudad de México, CDMX, México",19.3124868,-99.072809,Nuevo [Automático],Lead,,,
18430318648,Hurtado Gonzalez Joel - Tlacoquemecatl del Valle - Miguel Laurent 96,l - Tlacoquemecatl del Valle - Miguel Laurent 96,19.3771647,-99.1733815,Reunión Agendada [Automático],Lead calificado por ventas,34.0,Diaria,1.0
18430339174,farmacia virgo gi - Llano Redondo - Llano Verde,"Llano Verde, Llano Redondo, Álvaro Obregón, 01540 Ciudad de México, CDMX, México",19.3555887,-99.2453841,Nuevo [Automático],Lead,,,
18430320990,FARMACIA WENDY - Pedregal de Santo Domingo - Jilotzingo 130,"Jilotzingo 130, Pedregal de Santo Domingo, Coyoacán, 04369 Ciudad de México, CDMX, México",19.3288719,-99.1694332,En Gestión [Automático],Lead,8.0,,
18430324037,Farmacias Impulso - Escuadrón 201 - Escuadrón 201,"Escuadrón 201, 09060 Ciudad de México, CDMX, México",19.3608924,-99.1144508,Número Inválido,Lead,0.0,,
18429298514,FARMACIA lupita - Chinam Pac de Juárez - Prol. Plutarco Elías Calles 163,"Prol. Plutarco Elías Calles 163, Chinam Pac de Juárez, Iztapalapa, 09208 Ciudad de México, CDMX, México",19.3751481,-99.0437398,Nuevo [Automático],Lead,,,
18430287754,Mg Medicamentos - Barrio del Niño Jesús - C. Cruz Verde 13,"C. Cruz Verde 13, Barrio del Niño Jesús, Coyoacán, 04330 Ciudad de México, CDMX, México",19.3422211,-99.1576323,Nuevo [Automático],Lead,,,
18430297942,Farmacia Genéricos - Reforma Política - Melchor Ocampo,"Melchor Ocampo, Reforma Política, Iztapalapa, 09709 Ciudad de México, CDMX, México",19.3352027,-99.0348529,Nuevo [Automático],Lead,0.0,,
18429142809,Genéricos de México - Los Gamitos - Pueblo Nuevo 60-LT 1,"Pueblo Nuevo 60-LT 1, Los Gamitos, Álvaro Obregón, 01230 Ciudad de México, CDMX, México",19.3800831,-99.2382678,Nuevo [Automático],Lead,,,
18429192289,Genericos Intercambiables - Moctezuma 2da Sección - Eje 1 Nte. 233,"Eje 1 Nte. 233, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",19.4285958,-99.0962985,Nuevo [Automático],Lead,,,
18429282839,Si Farmacia - Potrerillo - Nogal,"Nogal, Pueblo Nuevo Alto, Potrerillo, La Magdalena Contreras, 10620 Ciudad de México, CDMX, México",19.3056191,-99.2508156,Nuevo [Automático],Lead,,,
18430303915,Farmagen - Portales Norte - Municipio Libre 175,"Municipio Libre 175, Portales Nte, Benito Juárez, 03303 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,9.0,,
18430320991,LINEA COSMETICA DFG -  - 1A CERRADA DE LA 3A,"1A CERRADA DE LA 3A, C. Nogal #2, Sta María la Ribera, Cuauhtémoc, 06400 Cuauhtémoc, CDMX, México",19.4455913,-99.164386,En Gestión [Automático],Lead,7.0,,
18430348847,Opciones Farmacéuticas Pantitlán - Agrícola Pantitlán - Tercera Privada Calle 3,"Tercera Privada Calle 3, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, México",19.4103254,-99.0647683,Negocio Lost [Automático],Oportunidad,6.0,Semanalmente,
18429162771,FARMACIA EL DORADO - Ixtlahuacan - C. Campeche,"C. Campeche, Ixtlahuacan, Iztapalapa, 09690 Ciudad de México, CDMX, México",19.3387565,-98.9981763,Número Inválido,Lead,0.0,,
18429208370,Pharma Ahorro - La Guadalupe - Alfonso Priani Local I,"Alfonso Priani Local I, La Guadalupe, La Magdalena Contreras, 10820 Ciudad de México, CDMX, México",19.3065267,-99.2325812,En Gestión [Automático],Lead,6.0,,
18430287755,Farmacia y consultorio LIMO - Agricultura - Lauro Aguirre 9,"Lauro Aguirre 9, Agricultura, Miguel Hidalgo, 11360 Ciudad de México, CDMX, México",19.4444125,-99.1665902,Nuevo [Automático],Lead,,,
18430293788,Pharma Nat - Campestre Churubusco - Canal de Miramontes 1842,"Canal de Miramontes 1842, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, México",19.3432229,-99.1370237,Nuevo [Automático],Lead,,,
18429296149,Solorio Hernandez Teresa Montserrat - San Ángel - Av. Insurgentes Sur 2167,"Av. Insurgentes Sur 2167, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, México",19.3444599,-99.1889073,En Gestión [Automático],Lead,3.0,,
18430324040,Farmacia El Orizonte - San Lorenzo Xicoténcatl - Av. Texcoco 954,"Av. Texcoco 954, San Lorenzo Xicoténcatl, Iztapalapa, 09130 Ciudad de México, CDMX, México",19.3866948,-99.0275003,En Gestión [Automático],Lead,1.0,,
18430279005,Farmacia Gesim - Zacatepec - Belisario Domínguez Esquina José María Morelos,"Belisario Domínguez Esquina José María Morelos, Paraje Local 1, Zacatepec, Iztapalapa, 09560 Iztapalapa, CDMX, México",19.3567251,-99.017667,En Gestión [Automático],Lead,6.0,,
18430281544,Farmacia Revolución - Tepalcates - Av. Revolución 32,"Av. Revolución 32, Tepalcates, Iztapalapa, 09210 Ciudad de México, CDMX, México",19.3865127,-99.0520854,En Gestión [Automático],Lead,4.0,,
18430354615,FARMACIA SAN JUDAS TADEO - El Rodeo - Estrella 409,"Estrella 409, El Rodeo, Iztapalapa, 09860 Ciudad de México, CDMX, México",19.3352265,-99.071919,Nuevo [Automático],Lead,,,
18428395033,Vanguardia Farmaceutica - Escuadrón 201 - Atanasio G. Sarabia 1757,"Atanasio G. Sarabia 1757, Escuadrón 201, Iztapalapa, 09060 Ciudad de México, CDMX, México",19.3607557,-99.1130907,En Gestión [Automático],Lead,6.0,,
18429269830,Farmacia Ramirez - Pensil - Lago Naur 155-l-3,"Lago Naur 155-l-3, Pensil, Miguel Hidalgo, 11430 Ciudad de México, CDMX, México",19.4476248,-99.1981944,En Gestión [Automático],Lead,8.0,,
18430303916,Render Farmacia Studios - San Diego Churubusco - San Diego Churubusco,"San Diego Churubusco, 04120 Ciudad de México, CDMX, México",19.3564599,-99.152226,Nuevo [Automático],Lead,,,
18429296151,Farmacia Primavera - Santa María Aztahuacan - Esq Constitucion,"Esq Constitucion, Av. Primavera Local 1, Sta María Aztahuacan, Iztapalapa, 09500 Ciudad de México, CDMX, México",19.3449141,-99.0162279,Nuevo [Automático],Lead,,,
18430284814,Farmacia Gm - San Ignacio - Cjon. San Ignacio 80,"Cjon. San Ignacio 80, San Ignacio, Iztapalapa, 09000 Ciudad de México, CDMX, México",19.3652964,-99.0985903,Nuevo [Automático],Lead,,,
18430284815,Pierre Fabre Farma De México S.a. De C.v. - Polanco III Sección - Av. Horacio 191,"Av. Horacio 191, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,1.0,,
18428419177,Farmacia San Benito - Consejo Agrarista Mexicano - Licenciado Braulio Maldonado Esquina,"Licenciado Braulio Maldonado Esquina, Olivo Local 2, Consejo Agrarista Mexicano, Iztapalapa, 09760 Iztapalapa, CDMX, México",19.3232366,-99.0616735,En Gestión [Automático],Lead,4.0,,
18429195272,San Esteban - Ampliacion Los Alpes - Ampliación,"Ampliación, Remolino #38, Ampliacion Los Alpes, Álvaro Obregón, 01710 Ciudad de México, CDMX, México",19.3577539,-99.210367,En Gestión [Automático],Lead,4.0,,
18430310495,Pharma Cliníc - Santa Martha Acatitla - Calz. Ignacio Zaragoza,"Calz. Ignacio Zaragoza, Santa Martha Acatitla, Iztapalapa, 09530 Ciudad de México, CDMX, México",19.372795,-99.0170849,Nuevo [Automático],Lead,,,
18430318652,FARMACIA ITSAOM - Presidentes de México - Canal Pedro Vélez,"Canal Pedro Vélez, Presidentes de México, Iztapalapa, 09750 Ciudad de México, CDMX, México",19.3318563,-99.0567627,Nuevo [Automático],Lead,0.0,,
18430330176,Zaldivar Gomez Ma Isabel - Pedregal de Santo Domingo - Av. Anacahuita 467,"Av. Anacahuita 467, Pedregal de Santo Domingo, Coyoacán, 01000 Alvaro Obregón, CDMX, México",19.3255988,-99.1729787,En Gestión [Automático],Lead,3.0,,
18429213203,Farmacia gyp - El Retoño - Relojeros 63,"Relojeros 63, El Retoño, Iztapalapa, 09440 Ciudad de México, CDMX, México",19.3731304,-99.1245049,En Gestión [Automático],Lead,9.0,,
18430352130,Farmacia Humana La Viga - Héroes de Churubusco - Calz. de la Viga 1766,"Calz. de la Viga 1766, Héroes de Churubusco, Iztapalapa, 09090 Ciudad de México, CDMX, México",19.3609169,-99.1218706,En Gestión [Automático],Lead,3.0,,
18429162772,FARMACIA LUNA - Xalpa - Maiz,"Maiz, Xalpa, Iztapalapa, 09640 Ciudad de México, CDMX, México",19.3454744,-99.0174896,Número Inválido,Lead,0.0,,
18429213204,Farmacia Estrella - El Manto - Cjon. Estrella,"Cjon. Estrella, El Manto, Iztapalapa, 09830 Ciudad de México, CDMX, México",19.3475424,-99.0819343,Nuevo [Automático],Lead,,,
18430348848,FARMACIA SAN JUDAS TADEO - Unidad habitacional Vicente Guerrero - Combate León 30,"Combate León 30, U.H. Vicente Guerrero, Iztapalapa, 09200 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,1.0,,
18430348849,Farmacia San Mateo - El Manto - Nogal 50,"Nogal 50, El Manto, Iztapalapa, 09830 Ciudad de México, CDMX, México",19.3493351,-99.0813526,Nuevo [Automático],Lead,,,
18430363321,FARMACIA LA AZUL - Buenavista - Vernal,"Vernal, Buenavista, Iztapalapa, 09689 Ciudad de México, CDMX, México",19.3255031,-99.0240803,En Gestión [Automático],Lead,1.0,,
18428450153,Farmacia San Lucas - Progresista - Alemán 469-Local A,"Alemán 469-Local A, Progresista, Iztapalapa, 09240 Ciudad de México, CDMX, México",19.3613732,-99.0657257,En Gestión [Automático],Lead,4.0,,
18430276357,Farmacia Leo - Cuauhtémoc - Río Nazas 72,"Río Nazas 72, Cuauhtémoc, 06508 Ciudad de México, CDMX, México",19.4318125,-99.167899,Negocio Positivo [Automático],Oportunidad,13.0,,
18430301010,Farmacia Familiar - Santa María Aztahuacan - Av. de las Torres 15,"Av. de las Torres 15, Santa María Aztahuacan, Iztapalapa, 09500 Ciudad de México, CDMX, México",19.3562689,-99.0229066,En Gestión [Automático],Lead,4.0,,
18430318649,FARMACIA San Martin - Ixtlahuacan - Pera,"Pera, Ixtlahuacan, Iztapalapa, 09690 Ciudad de México, CDMX, México",19.3367981,-98.9985536,Número Inválido,Lead,0.0,,
18429255286,Farmacia San Juanita - 20 de Noviembre - Floricultura 176,"Floricultura 176, 20 de Noviembre, Venustiano Carranza, 15300 Ciudad de México, CDMX, México",19.4451357,-99.1076406,En Gestión [Automático],Lead,7.0,,
18429274764,Farmacia Fontana Bosques - Lomas del Chamizal - Av. Stim 1279,"Av. Stim 1279, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México",19.3920708,-99.2598937,En Gestión [Automático],Lead,5.0,,
18430306705,FARMACIA LUPITA - Iztapalapa - entre calle Prol. Morelos,"entre calle Prol. Morelos, Cam. Real, Buenavista, Iztapalapa, 09700 Ciudad de México, CDMX, México",19.329025,-99.0316193,Nuevo [Automático],Lead,,,
18430297943,Farmacia San Miguel - Ermita Zaragoza - R. Ciudadela,"R. Ciudadela, Ermita Zaragoza, Iztapalapa, 09180 Ciudad de México, CDMX, México",19.3634373,-99.0005824,Nuevo [Automático],Lead,,,
18429192290,Farmacia Maryfer - Citlalli - C. Lazaro Cardenas MZ3 LTSN,"C. Lazaro Cardenas MZ3 LTSN, Citlalli, Iztapalapa, 09660 Ciudad de México, CDMX, México",19.3429528,-99.0216473,Nuevo [Automático],Lead,,,
18429213205,Farmacia Genéricos Consulta Médica - Moctezuma 2A Seccion - C. Nte. 37 86-D,"C. Nte. 37 86-D, Moctezuma 2A Seccion, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",19.4369496,-99.0923956,Nuevo [Automático],Lead,,,
18430306706,Farmacia Genéricos - Culhuacan CTM Zona X - Hacienda Santo Tomas 159,"Hacienda Santo Tomas 159, Coapa, Culhuacan CTM Zona X, Coyoacán, 04939 Ciudad de México, CDMX, México",19.3075493,-99.1092843,Nuevo [Automático],Lead,,,
18429292342,FARMACIA SAN RAFAEL - Hank González - Canal de Suez,"Canal de Suez, Hank González, Iztapalapa, 09700 Ciudad de México, CDMX, México",19.3299258,-99.0506088,Nuevo [Automático],Lead,,,
18430279004,FARMACIA MICHELLE'S - Barros Sierra - Independencia,"Independencia, Barros Sierra, La Magdalena Contreras, 10380 Ciudad de México, CDMX, México",19.3188136,-99.2458121,Nuevo [Automático],Lead,,,
18430352131,Farmacia Grupo Farmax - Arenal 3ra Sección - Arenal 3ra Secc,"Arenal 3ra Secc, 15660 Venustiano Carranza, CDMX, México",,,Nuevo [Automático],Lead,,,
18430354616,Farmacia Mayte - Consejo Agrarista Mexicano - Licenciado Braulio Maldonado Esquina,"Licenciado Braulio Maldonado Esquina, Palmas Local 1, Consejo Agrarista Mexicano, Iztapalapa, 09760 Iztapalapa, CDMX, México",19.3229222,-99.0619823,En Gestión [Automático],Lead,6.0,,
18430335759,Farmacia Santa Cruz - Leyes de Reforma 3ra Sección - Batalla de Casa Blanca MZ151 LT1685B,"Batalla de Casa Blanca MZ151 LT1685B, Leyes de Reforma 3ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, México",19.3799367,-99.0637746,En Gestión [Automático],Lead,4.0,,
18429208371,Farmacia Santa Anita - Copilco el Alto - Luis E. Erro 12,"Luis E. Erro 12, Copilco el Alto, Coyoacán, 04360 Ciudad de México, CDMX, México",19.3317437,-99.1771645,Negocio Lost [Automático],Oportunidad,10.0,,
18429255287,Farmacia Montserrat 2 - Progresista - Benito Juárez 64-Local A,"Benito Juárez 64-Local A, Progresista, Iztapalapa, 09240 Ciudad de México, CDMX, México",19.35475,-99.0672687,En Gestión [Automático],Lead,2.0,,
18430309543,Farmacia Melate - Arenal 1ra Sección - C. 3,"C. 3, Arenal 1ra Secc, Venustiano Carranza, 15610 Ciudad de México, CDMX, México",19.4233336,-99.0633625,Nuevo [Automático],Lead,,,
18430315562,FARMACIA SANTA LUCÃA - Santa Lucía - Corregidora 2,"Corregidora 2, Santa Lucía, Álvaro Obregón, 01500 Ciudad de México, CDMX, México",19.3581575,-99.2562684,En Gestión [Automático],Lead,2.0,,
18430318650,FARMACIA MIRAMONTES - Arcos de Centenario - Av. Canal de Miramontes 280 Cipreses,"Av. Canal de Miramontes 280 Cipreses, Arcos de Centenario, Álvaro Obregón, 04830 Álvaro Obregón, CDMX, México",19.362342,-99.2243571,En Gestión [Automático],Lead,1.0,,
18430348850,Farmacia Satélite Bellavista - Casa Blanca - Bellavista 94-Local-2,"Bellavista 94-Local-2, Casa Blanca, Iztapalapa, 09860 Ciudad de México, CDMX, México",19.3309328,-99.0696116,En Gestión [Automático],Lead,11.0,,
18429225497,Farmacia Sta. Lucia - Ejército de Oriente Zona Peñón - Cto. Manuel Echegaray 45,"Cto. Manuel Echegaray 45, Ejército de Oriente Zona Peñón, Iztapalapa, 09239 Ciudad de México, CDMX, México",19.3697986,-99.0293748,Nuevo [Automático],Lead,,,
18430290754,Farmacia Vital - Aeropuerto Arenal - Tenochtitlan 22,"Tenochtitlan 22, Aeropuerto Arenal, Venustiano Carranza, 15600 Ciudad de México, CDMX, México",19.4232624,-99.0593891,Nuevo [Automático],Lead,,,
18430295954,Farmacia homeopática San Gabriel - Consejo Agrarista Mexicano - Palmas 44,"Palmas 44, Consejo Agrarista Mexicano, Iztapalapa, 09760 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,4.0,,
18430297944,Farmacia Moderna - San Rafael - C. Guillermo Prieto 95-B,"C. Guillermo Prieto 95-B, San Rafael, Cuauhtémoc, 06470 Hervidero y Plancha, CDMX, México",19.4382639,-99.1655881,Negocio Lost [Automático],Oportunidad,16.0,,
18430320992,Farmacia Georgelle - U. Hab. Vicente Guerrero I Ii Iii Iv V Vi Vii - Combate de Celaya,"Combate de Celaya, U. Hab. Vicente Guerrero I Ii Iii Iv V Vi Vii, Iztapalapa, 09200 Ciudad de México, CDMX, México",19.3573723,-99.0565514,Nuevo [Automático],Lead,,,
18430320993,Farmacia Hurtado - Zona Urbana Ejidal Santa María Aztahuacan - Filomeno Mata 815,"Filomeno Mata 815, Zona Urbana Ejidal Santa María Aztahuacan, Iztapalapa, 09089 Ciudad de México, CDMX, México",19.3522186,-99.0307533,Nuevo [Automático],Lead,0.0,,
18429201690,FARMACIA MILAN - Iztapalapa - Mz 31 Lte 20,"Mz 31 Lte 20, 5 Carlos L. García, Renovación, Iztapalapa, 09209 Ciudad de México, CDMX, México",19.3700681,-99.0485292,Nuevo [Automático],Lead,,,
18428419178,Lopez Rubio Alvaro - San Francisco Culhuacan de San Juan - 16 de Septiembre 10,"16 de Septiembre 10, San Francisco Culhuacan de San Juan, Coyoacán, 04430 Ciudad de México, CDMX, México",19.3397697,-99.1165417,En Gestión [Automático],Lead,3.0,,
18429225498,Farmacia Morasan - Santa Cruz Melleyualco - Cda. Ermita Iztapalapa 2340,"Cda. Ermita Iztapalapa 2340, Santa Cruz Melleyualco, Iztapalapa, 09700 Ciudad de México, CDMX, México",19.3423266,-99.0475985,En Gestión [Automático],Lead,2.0,,
18429266078,Opciones Farmacéuticas Peñon - Pensador Mexicano - Libras Local F Col.,"Libras Local F Col., C. Esterlinas 332, Pensador Mexicano, Venustiano Carranza, 15510 Ciudad de México, CDMX, México",19.4447452,-99.0852178,En Gestión [Automático],Lead,3.0,,
18430295956,Farmacia y Consultorio Los Ángeles - Cerro de la Estrella - Av. San Lorenzo 1201,"Av. San Lorenzo 1201, Cerro de la Estrella, Iztapalapa, 09860 Ciudad de México, CDMX, México",19.3201774,-99.0757094,En Gestión [Automático],Lead,9.0,,
18430295957,FARMACIA JOSELYN - San Juan Cerro - Rutenio 2 esquina con germanio,"Rutenio 2 esquina con germanio, San Juan Cerro, Iztapalapa, 09830 Iztapalapa, CDMX, México",19.3462671,-99.08023,En Gestión [Automático],Lead,9.0,,
18430303917,FARMACIA UYSABEL - Buenavista - Av. De Las Minas 645,"Av. De Las Minas 645, Buenavista, Iztapalapa, 09700 Ciudad de México, CDMX, México",19.329293,-99.0255646,En Gestión [Automático],Lead,1.0,,
18429225499,Farmacia Shalom - Álvaro Obregón - R. Cruz MZ 24 LT 30,"R. Cruz MZ 24 LT 30, Álvaro Obregón, 09230 Ciudad de México, CDMX, México",19.3751508,-99.0385668,,Lead,0.0,,
18430326680,Farmacia y papeleria iris - Campestre Churubusco - Cerró cubencia 106,"Cerró cubencia 106, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, México",19.3408127,-99.1368106,En Gestión [Automático],Lead,6.0,,
18429236898,FARMACIA MORELIA II - Leyes de Reforma 3ra Sección - Esquina Batalla de Casa Blanca,"Esquina Batalla de Casa Blanca, 23 de Julio de 1859, Leyes de Reforma 3ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, México",19.3815377,-99.0736456,Nuevo [Automático],Lead,,,
18429260825,Farmacia Homeopatica Alnir - Guadalupe Inn - Calle Gustavo E. Campa 133,"Calle Gustavo E. Campa 133, Guadalupe Inn, Álvaro Obregón, 01010 Ciudad de México, CDMX, México",19.3616517,-99.1885849,En Gestión [Automático],Lead,4.0,,
18430290756,Farmacia y abarrotes de Jesus - Santa Cruz Meyehualco - Av Sta Cruz Meyehualco MZ2 LT13,"Av Sta Cruz Meyehualco MZ2 LT13, Santa Cruz Meyehualco, Iztapalapa, 09290 Iztapalapa, CDMX, México",19.3446898,-99.0330989,Nuevo [Automático],Lead,,,
18430312998,Farmacia Margarita - Culhuacan CTM IX B - C. 16 las Bombas 8A,"C. 16 las Bombas 8A, Coapa, Culhuacan CTM IX B, Coyoacán, 04909 Ciudad de México, CDMX, México",19.3078854,-99.1016845,Nuevo [Automático],Lead,,,
18429228197,FARMACIA MANZANITA - Valle del Sur - Valle del Sur,"Valle del Sur, 09819 Ciudad de México, CDMX, México",19.3477741,-99.1130906,Nuevo [Automático],Lead,,,
18429260827,FARMACIA HOMEOPATICA SAN GERARDO - La Asunción - Aztecas 11-B,"Aztecas 11-B, La Asunción, Iztapalapa, 09000 Ciudad de México, CDMX, México",19.3613372,-99.0926307,En Gestión [Automático],Lead,2.0,,
18429298515,Farmacia L&O - Consejo Agrarista Mexicano - Huitzilopochtli,"Huitzilopochtli, Consejo Agrarista Mexicano, Iztapalapa, 04630 Ciudad de México, CDMX, México",19.3213249,-99.0536355,En Gestión [Automático],Lead,4.0,,
